,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,54,18,436686897964,1253274591,1,1,"(0.4263420104980469, 0.15168467164039612)","(0.4108750820159912, 0.19828803837299347)",1,1,3.0734405517578125,2.952423095703125,"(-54.27820587158203, -100.65608215332031, 734.386474609375)","(11.555098533630371, -98.41429901123047, 732.4189453125)","(-25.254453659057617, 172.90261840820312, 52.28959655761719)","(-30.614322662353516, 164.36622619628906, 49.18260955810547)",POINT (0.418608546257019 0.1749863550066948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436686914632,1253291258,1,1,"(0.41619566082954407, 0.19141122698783875)","(0.409199982881546, 0.25107622146606445)",1,1,3.05999755859375,3.00225830078125,"(-54.22801971435547, -100.60159301757812, 734.396484375)","(11.604948043823242, -98.39581298828125, 732.5357055664062)","(-28.77054786682129, 165.6258544921875, 49.641090393066406)","(-31.19480323791504, 154.69692993164062, 45.663299560546875)",POINT (0.412697821855545 0.2212437242269516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436686931298,1253307924,1,1,"(0.4161217510700226, 0.19152776896953583)","(0.4138197898864746, 0.22836586833000183)",1,1,3.0723419189453125,3.022705078125,"(-54.21986389160156, -100.55242156982422, 734.4578857421875)","(11.616788864135742, -98.3512954711914, 732.5203857421875)","(-28.796146392822266, 165.60450744628906, 49.63332748413086)","(-29.5938663482666, 158.85682678222656, 47.177371978759766)",POINT (0.4149707704782486 0.2099468186497688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,18,436686947966,1253324591,1,1,"(0.4293956756591797, 0.20958426594734192)","(0.40305545926094055, 0.11777443438768387)",1,1,3.0505523681640625,2.91455078125,"(-54.236900329589844, -100.46479034423828, 734.5278930664062)","(11.605997085571289, -98.26187133789062, 732.4609985351562)","(-24.19624900817871, 162.2970733642578, 48.42955017089844)","(-33.3241081237793, 179.11399841308594, 54.55039596557617)",POINT (0.4162255674600601 0.1636793501675129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436686964636,1253341261,1,1,"(0.4179649353027344, 0.15169836580753326)","(0.4066876471042633, 0.21646763384342194)",1,1,3.0304718017578125,2.9602508544921875,"(-54.25155258178711, -100.37110900878906, 734.5428466796875)","(11.586112976074219, -98.16771697998047, 732.4180297851562)","(-28.15741539001465, 172.90008544921875, 52.288726806640625)","(-32.065433502197266, 161.03622436523438, 47.97064971923828)",POINT (0.4123262912034988 0.1840829998254776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436686981303,1253357927,1,1,"(0.4162507653236389, 0.1415286660194397)","(0.41314515471458435, 0.20298734307289124)",1,1,3.0567626953125,3.026519775390625,"(-54.28440475463867, -100.24053955078125, 734.5653076171875)","(11.563348770141602, -98.04080200195312, 732.3892822265625)","(-28.75145149230957, 174.7628936767578, 52.966712951660156)","(-29.82765769958496, 163.50543212890625, 48.86936569213867)",POINT (0.4146979600191116 0.1722580045461655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436686997970,1253374594,1,1,"(0.41386678814888, 0.1908062994480133)","(0.41223838925361633, 0.2523311376571655)",1,1,3.0355377197265625,3.0568084716796875,"(-54.325950622558594, -100.08136749267578, 734.5451049804688)","(11.528809547424316, -97.90155792236328, 732.316650390625)","(-29.577590942382812, 165.7366485595703, 49.68144989013672)","(-30.141881942749023, 154.46705627441406, 45.57966995239258)",POINT (0.4130525887012482 0.2215687185525894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687014638,1253391261,1,1,"(0.41301360726356506, 0.20494848489761353)","(0.4111087918281555, 0.1888221800327301)",1,1,3.1025848388671875,3.0160369873046875,"(-54.35297775268555, -99.89832305908203, 734.4945068359375)","(11.502721786499023, -97.76756286621094, 732.420654296875)","(-29.873239517211914, 163.14620971679688, 48.738590240478516)","(-30.533340454101562, 166.10008239746094, 49.81370544433594)",POINT (0.4120611995458603 0.1968853324651718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,18,436687031304,1253407927,1,1,"(0.4229925572872162, 0.22993625700473785)","(0.41190120577812195, 0.1656826287508011)",1,1,3.081268310546875,2.97088623046875,"(-54.37355041503906, -99.73492431640625, 734.4733276367188)","(11.480173110961914, -97.61454010009766, 732.3330078125)","(-26.415164947509766, 158.56915283203125, 47.07270431518555)","(-30.25872039794922, 170.33856201171875, 51.35643768310547)",POINT (0.4174468815326691 0.1978094428777695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,18,436687047972,1253424594,1,1,"(0.40621381998062134, 0.18230029940605164)","(0.3983714282512665, 0.14048762619495392)",1,1,3.1022491455078125,2.9643707275390625,"(-54.39131546020508, -99.5859146118164, 734.5626220703125)","(11.47453498840332, -97.4828872680664, 732.3775634765625)","(-32.2296142578125, 167.29469299316406, 50.24855041503906)","(-34.94729995727539, 174.95359802246094, 53.036136627197266)",POINT (0.4022926241159439 0.1613939628005028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436687064638,1253441260,1,1,"(0.4081169068813324, 0.17650485038757324)","(0.4076334536075592, 0.17493389546871185)",1,1,3.0796356201171875,2.9799346923828125,"(-54.38329315185547, -99.45697021484375, 734.4111328125)","(11.476816177368164, -97.36905670166016, 732.30322265625)","(-31.570117950439453, 168.35626220703125, 50.6348762512207)","(-31.737667083740234, 168.64402770996094, 50.7396240234375)",POINT (0.4078751802444458 0.1757193729281426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436687081305,1253457927,1,1,"(0.41610226035118103, 0.18372026085853577)","(0.40976986289024353, 0.2200368344783783)",1,1,3.104522705078125,3.028900146484375,"(-54.36778259277344, -99.36054992675781, 734.3558959960938)","(11.497146606445312, -97.29651641845703, 732.3316650390625)","(-28.802906036376953, 167.03460693359375, 50.153873443603516)","(-30.997316360473633, 160.38246154785156, 47.73267364501953)",POINT (0.4129360616207123 0.201878547668457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,18,436687097978,1253474599,1,1,"(0.41530656814575195, 0.17401327192783356)","(0.406188040971756, 0.20030637085437775)",1,1,3.0826873779296875,3.005889892578125,"(-54.369083404541016, -99.30923461914062, 734.3545532226562)","(11.504140853881836, -97.25718688964844, 732.331787109375)","(-29.07865333557129, 168.81265258789062, 50.801029205322266)","(-32.23854446411133, 163.99652099609375, 49.048057556152344)",POINT (0.410747304558754 0.1871598213911056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436687114644,1253491265,1,1,"(0.4202452003955841, 0.16944874823093414)","(0.4042527973651886, 0.18148137629032135)",1,1,3.0489044189453125,2.9967193603515625,"(-54.36431884765625, -99.26380157470703, 734.2186279296875)","(11.508504867553711, -97.2323989868164, 732.287353515625)","(-27.36723518371582, 169.64874267578125, 51.10531997680664)","(-32.9091796875, 167.44471740722656, 50.30310821533203)",POINT (0.4122489988803864 0.1754650622606278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436687131312,1253507932,1,1,"(0.4204357862472534, 0.18234339356422424)","(0.4060986638069153, 0.16356751322746277)",1,1,3.09527587890625,3.01953125,"(-54.36334991455078, -99.25732421875, 734.1288452148438)","(11.508038520812988, -97.22940063476562, 732.2133178710938)","(-27.301193237304688, 167.28680419921875, 50.24565505981445)","(-32.269508361816406, 170.72601318359375, 51.49742889404297)",POINT (0.4132672250270844 0.1729554533958435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436687147979,1253524599,1,1,"(0.4123590290546417, 0.2228521704673767)","(0.4020145535469055, 0.14921163022518158)",1,1,3.1173095703125,3.0022430419921875,"(-54.37498474121094, -99.25232696533203, 734.0364990234375)","(11.493809700012207, -97.22596740722656, 732.1251831054688)","(-30.100074768066406, 159.8667755126953, 47.54497146606445)","(-33.684814453125, 173.35560607910156, 52.45448303222656)",POINT (0.4071867913007736 0.1860319003462791),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436687164646,1253541265,1,1,"(0.41630879044532776, 0.22173063457012177)","(0.3984684944152832, 0.13973328471183777)",1,1,3.05682373046875,2.990478515625,"(-54.383182525634766, -99.26187133789062, 733.91650390625)","(11.483838081359863, -97.23678588867188, 732.0367431640625)","(-28.731340408325195, 160.0721893310547, 47.619781494140625)","(-34.91365051269531, 175.09178161621094, 53.08639907836914)",POINT (0.4073886424303055 0.1807319596409798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436687181313,1253557932,1,1,"(0.40593811869621277, 0.21416473388671875)","(0.404897540807724, 0.1680379956960678)",1,1,3.122787475585937,3.004638671875,"(-54.38475799560547, -99.29315948486328, 733.8718872070312)","(11.478683471679688, -97.26605224609375, 731.977783203125)","(-32.325157165527344, 161.4580535888672, 48.124168395996094)","(-32.685752868652344, 169.90716552734375, 51.19935607910156)",POINT (0.4054178297519684 0.1911013647913933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436687197981,1253574599,1,1,"(0.424250990152359, 0.1691742241382599)","(0.40881380438804626, 0.12009631097316742)",1,1,3.094970703125,2.989776611328125,"(-54.3881721496582, -99.32410430908203, 733.8408813476562)","(11.476073265075684, -97.29192352294922, 731.844970703125)","(-25.97907257080078, 169.6990203857422, 51.123619079589844)","(-31.328628540039062, 178.6886749267578, 54.39560317993164)",POINT (0.4165323972702026 0.1446352675557136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436687214652,1253591270,1,1,"(0.40172165632247925, 0.17123936116695404)","(0.40980008244514465, 0.10830865800380707)",1,1,3.1236572265625,2.9736480712890625,"(-54.38400650024414, -99.369140625, 733.8407592773438)","(11.481284141540527, -97.35002899169922, 731.8157958984375)","(-33.78632736206055, 169.3207550048828, 50.98593521118164)","(-30.986854553222656, 180.8478546142578, 55.18146896362305)",POINT (0.405760869383812 0.1397740095853806),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436687231320,1253607937,1,1,"(0.42370638251304626, 0.23475198447704315)","(0.4126356542110443, 0.16763773560523987)",1,1,3.087005615234375,3.04644775390625,"(-54.36531066894531, -99.42130279541016, 733.82763671875)","(11.497162818908691, -97.4261474609375, 731.9329833984375)","(-26.167800903320312, 157.6870574951172, 46.751651763916016)","(-30.004207611083984, 169.98045349121094, 51.226097106933594)",POINT (0.4181710183620453 0.2011948600411415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,18,436687247987,1253624604,1,1,"(0.40843465924263, 0.17668019235134125)","(0.4089128375053406, 0.13530756533145905)",1,1,3.039901733398437,2.989776611328125,"(-54.329734802246094, -99.48223876953125, 733.864013671875)","(11.527405738830566, -97.48242950439453, 731.8282470703125)","(-31.460020065307617, 168.32415771484375, 50.623199462890625)","(-31.2943058013916, 175.9024200439453, 53.381492614746094)",POINT (0.4086737483739853 0.1559938788414002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,18,436687264654,1253641270,1,1,"(0.49569493532180786, 0.31430599093437195)","(0.49907612800598145, 0.3927242159843445)",1,1,3.1947479248046875,3.048065185546875,"(-54.033424377441406, -99.76715087890625, 733.76513671875)","(11.684357643127441, -97.80027770996094, 731.9109497070312)","(-1.221142292022705, 143.11505126953125, 41.44786071777344)","(-0.04943818226456642, 128.7510986328125, 36.21977615356445)",POINT (0.4973855316638946 0.3535151034593582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687281321,1253657937,1,1,"(0.490671843290329, 0.44488632678985596)","(0.4915304481983185, 0.5294750928878784)",1,1,3.1444244384765625,3.0199737548828125,"(-53.967777252197266, -100.00408172607422, 733.7319946289062)","(11.714168548583984, -98.07699584960938, 731.8953857421875)","(-2.961819887161255, 119.19649505615234, 32.74214553833008)","(-2.6642906665802, 103.70226287841797, 27.10276985168457)",POINT (0.4911011457443237 0.4871807098388672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687297989,1253674604,1,1,"(0.49390676617622375, 0.44762909412384033)","(0.5006425380706787, 0.523746907711029)",1,1,3.141876220703125,3.0166778564453125,"(-53.99037551879883, -100.04505920410156, 733.8475952148438)","(11.762863159179688, -98.10200500488281, 731.8790283203125)","(-1.8408033847808838, 118.69408416748047, 32.55934524536133)","(0.4933951497077942, 104.7514877319336, 27.484661102294922)",POINT (0.4972746521234512 0.4856880009174347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687314647,1253691262,1,1,"(0.4923458695411682, 0.4493800699710846)","(0.5032908916473389, 0.5150614380836487)",1,1,3.1462860107421875,2.998046875,"(-53.97856521606445, -100.05630493164062, 733.87939453125)","(11.785897254943848, -98.12809753417969, 731.9520263671875)","(-2.381709098815918, 118.37335968017578, 32.44260025024414)","(1.411137342453003, 106.34241485595703, 28.063737869262695)",POINT (0.4978183805942535 0.4822207540273666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687331314,1253707928,1,1,"(0.4925471246242523, 0.4228346645832062)","(0.5035430192947388, 0.5130780339241028)",1,1,3.1425323486328125,3.0181121826171875,"(-53.96192169189453, -100.05494689941406, 734.001708984375)","(11.816466331481934, -98.13491821289062, 732.054443359375)","(-2.3119640350341797, 123.23572540283203, 34.21235656738281)","(1.4985151290893555, 106.70572662353516, 28.195947647094727)",POINT (0.4980450719594955 0.4679563492536545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687347984,1253724598,1,1,"(0.49700820446014404, 0.46012210845947266)","(0.5053479671478271, 0.5137975215911865)",1,1,3.140121459960937,3.025238037109375,"(-53.961463928222656, -100.0293960571289, 734.092041015625)","(11.826894760131836, -98.12467956542969, 732.1722412109375)","(-0.7660559415817261, 116.40574645996094, 31.72641944885254)","(2.1239988803863525, 106.57393646240234, 28.14794158935547)",POINT (0.5011780858039856 0.4869598150253296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687364652,1253741265,1,1,"(0.49319255352020264, 0.4310741424560547)","(0.5008653998374939, 0.5142571330070496)",1,1,3.1361083984375,3.0126190185546875,"(-53.98313903808594, -99.97998809814453, 734.3428955078125)","(11.82750129699707, -98.07026672363281, 732.3343505859375)","(-2.088308811187744, 121.72649383544922, 33.66305160522461)","(0.5706168413162231, 106.48973083496094, 28.11737823486328)",POINT (0.4970289766788483 0.4726656377315521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687381318,1253757931,1,1,"(0.49697187542915344, 0.4585505723953247)","(0.5083490610122681, 0.5068333745002747)",1,1,3.08831787109375,3.0150604248046875,"(-53.99894714355469, -99.934814453125, 734.4761962890625)","(11.815816879272461, -98.01673126220703, 732.3052368164062)","(-0.7786322832107544, 116.693603515625, 31.831201553344727)","(3.1639859676361084, 107.84956359863281, 28.612281799316406)",POINT (0.5026604682207108 0.4826919734477997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687397995,1253774607,1,1,"(0.4901423752307892, 0.4638252854347229)","(0.49886491894721985, 0.5221342444419861)",1,1,3.1104888916015625,3.0173492431640625,"(-54.01905059814453, -99.84140014648438, 734.5335693359375)","(11.798883438110352, -97.92231750488281, 732.4392700195312)","(-3.1452925205230713, 115.7274169921875, 31.479576110839844)","(-0.12262865900993347, 105.04689025878906, 27.5921688079834)",POINT (0.4945036470890045 0.4929797649383545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687414661,1253791273,1,1,"(0.49404844641685486, 0.43021589517593384)","(0.4988044500350952, 0.5205066800117493)",1,1,3.1290283203125,3.02911376953125,"(-54.05579376220703, -99.7995376586914, 734.6019287109375)","(11.771553039550781, -97.85391235351562, 732.454833984375)","(-1.7916944026947021, 121.88369750976562, 33.72023391723633)","(-0.14357270300388336, 105.34501647949219, 27.70066261291504)",POINT (0.496426448225975 0.4753612875938416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687431329,1253807940,1,1,"(0.48814085125923157, 0.4340369403362274)","(0.5024341940879822, 0.5087558627128601)",1,1,3.1058349609375,2.9961090087890625,"(-54.07028579711914, -99.755615234375, 734.734375)","(11.757320404052734, -97.78950500488281, 732.633056640625)","(-3.838914394378662, 121.18378448486328, 33.46552276611328)","(1.1142693758010864, 107.4974136352539, 28.48408317565918)",POINT (0.4952875226736069 0.4713964015245438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687447987,1253824598,1,1,"(0.4918873608112335, 0.43702343106269836)","(0.4965676963329315, 0.5215544700622559)",1,1,3.109619140625,2.982177734375,"(-54.079803466796875, -99.7452163696289, 734.7186279296875)","(11.747861862182617, -97.76764678955078, 732.6633911132812)","(-2.5406086444854736, 120.63676452636719, 33.266395568847656)","(-0.9186854958534241, 105.153076171875, 27.630847930908203)",POINT (0.4942275285720825 0.4792889505624771),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687464654,1253841265,1,1,"(0.490215927362442, 0.4570849537849426)","(0.4970071017742157, 0.5065169334411621)",1,1,3.0768280029296875,3.017929077148437,"(-54.08224105834961, -99.72293090820312, 734.7630615234375)","(11.748339653015137, -97.72745513916016, 732.6486206054688)","(-3.11980938911438, 116.9620590209961, 31.928916931152344)","(-0.7664366960525513, 107.90753936767578, 28.633342742919922)",POINT (0.4936115145683289 0.4818009436130524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687481327,1253857937,1,1,"(0.49355706572532654, 0.4251316785812378)","(0.49739062786102295, 0.519275426864624)",1,1,3.140594482421875,2.99578857421875,"(-54.066158294677734, -99.76194763183594, 734.9010009765625)","(11.775825500488281, -97.73645782470703, 732.6771240234375)","(-1.961980938911438, 122.81497955322266, 34.05917739868164)","(-0.6335331201553345, 105.57054138183594, 27.78278160095215)",POINT (0.4954738467931747 0.4722035527229309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687497994,1253874604,1,1,"(0.48921844363212585, 0.45669063925743103)","(0.5001678466796875, 0.50957190990448)",1,1,3.0970001220703125,3.00048828125,"(-54.02669143676758, -99.77478790283203, 734.8928833007812)","(11.81904411315918, -97.75459289550781, 732.7789306640625)","(-3.465470552444458, 117.03425598144531, 31.955265045166016)","(0.3289022147655487, 107.34793853759766, 28.429706573486328)",POINT (0.4946931451559067 0.4831312745809555),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,18,436687514662,1253891271,1,1,"(0.4949355721473694, 0.44525212049484253)","(0.5003397464752197, 0.4922323524951935)",1,1,3.103118896484375,2.985748291015625,"(-53.966270446777344, -99.795654296875, 734.8412475585938)","(11.880491256713867, -97.80149841308594, 732.835693359375)","(-1.4842863082885742, 119.12950134277344, 32.717803955078125)","(0.38845521211624146, 110.5240478515625, 29.585710525512695)",POINT (0.4976376593112946 0.468742236495018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
